trigger_policy,quality_id,disturbance_family,severity,horizon,n,completion,progress,retries,wakes,false_wakes,late_wakes,wasted_wakes,thrash,trigger_precision,trigger_recall,cost_proxy,storage_reads,storage_writes,storage_bytes,storage_age,escalation_event,escalation_failure
HYBRID,Q00_CLEAN,AVAILABILITY_LOSS,HIGH,8,48,1.0,12.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,33.5,5.0,1.0,167.5,8.0,1.0,0.0
HYBRID,Q00_CLEAN,AVAILABILITY_LOSS,HIGH,12,48,1.0,16.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,33.5,5.0,1.0,167.5,10.0,1.0,0.0
HYBRID,Q00_CLEAN,AVAILABILITY_LOSS,LOW,4,48,1.0,8.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,21.5,3.0,1.0,167.5,6.0,1.0,0.0
HYBRID,Q00_CLEAN,AVAILABILITY_LOSS,LOW,8,48,1.0,12.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,33.5,5.0,1.0,167.5,8.0,1.0,0.0
HYBRID,Q00_CLEAN,AVAILABILITY_LOSS,LOW,12,48,1.0,16.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,33.5,5.0,1.0,167.5,10.0,1.0,0.0
HYBRID,Q00_CLEAN,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,4.5,0.0,0.0,4.0,0.5,1.0,1.0,35.5,4.5,1.0,166.5,6.0,1.0,1.5
HYBRID,Q00_CLEAN,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,5.5,0.0,0.0,5.0,0.5,1.0,1.0,41.5,5.5,1.0,166.5,8.0,1.0,1.5
HYBRID,Q00_CLEAN,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,6.0,0.0,0.0,5.5,0.5,1.0,1.0,44.5,6.0,1.0,166.5,10.0,1.0,1.5
HYBRID,Q00_CLEAN,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,4.0,0.0,0.0,3.5,0.5,1.0,1.0,31.5,4.0,1.0,166.5,6.0,1.0,1.0
HYBRID,Q00_CLEAN,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,5.0,0.0,0.0,4.5,0.5,1.0,1.0,37.5,5.0,1.0,166.5,8.0,1.0,1.0
HYBRID,Q00_CLEAN,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,6.0,0.0,0.0,5.5,0.5,1.0,1.0,43.5,6.0,1.0,166.5,10.0,1.0,1.0
HYBRID,Q00_CLEAN,POSE_SHIFT,HIGH,4,48,1.0,8.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,21.5,3.0,1.0,161.5,6.0,1.0,0.0
HYBRID,Q00_CLEAN,POSE_SHIFT,HIGH,8,48,1.0,12.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,33.5,5.0,1.0,161.5,8.0,1.0,0.0
HYBRID,Q00_CLEAN,POSE_SHIFT,HIGH,12,48,1.0,16.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,33.5,5.0,1.0,161.5,10.0,1.0,0.0
HYBRID,Q00_CLEAN,POSE_SHIFT,LOW,4,48,1.0,8.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,21.5,3.0,1.0,161.5,6.0,1.0,0.0
HYBRID,Q00_CLEAN,POSE_SHIFT,LOW,8,48,1.0,12.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,33.5,5.0,1.0,161.5,8.0,1.0,0.0
HYBRID,Q00_CLEAN,POSE_SHIFT,LOW,12,48,1.0,16.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,33.5,5.0,1.0,161.5,10.0,1.0,0.0
HYBRID,Q00_CLEAN,RESTRICTION_CHANGE,HIGH,4,48,1.0,8.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,21.5,3.0,1.0,164.5,6.0,1.0,0.0
HYBRID,Q00_CLEAN,RESTRICTION_CHANGE,HIGH,8,48,1.0,12.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,33.5,5.0,1.0,164.5,8.0,1.0,0.0
HYBRID,Q00_CLEAN,RESTRICTION_CHANGE,HIGH,12,48,1.0,16.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,33.5,5.0,1.0,164.5,10.0,1.0,0.0
HYBRID,Q00_CLEAN,RESTRICTION_CHANGE,LOW,4,48,1.0,8.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,21.5,3.0,1.0,164.5,6.0,1.0,0.0
HYBRID,Q00_CLEAN,RESTRICTION_CHANGE,LOW,8,48,1.0,12.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,33.5,5.0,1.0,164.5,8.0,1.0,0.0
HYBRID,Q00_CLEAN,RESTRICTION_CHANGE,LOW,12,48,1.0,16.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,33.5,5.0,1.0,164.5,10.0,1.0,0.0
HYBRID,Q01_RECALL75,AVAILABILITY_LOSS,HIGH,4,48,0.75,5.75,2.25,3.75,0.0,0.5,3.0,0.75,0.5,0.5,28.75,3.75,0.5,83.75,7.0,0.5,1.5
HYBRID,Q01_RECALL75,AVAILABILITY_LOSS,HIGH,8,48,0.875,10.625,1.375,5.25,0.0,0.25,4.375,0.875,0.75,0.75,36.875,5.25,0.75,125.625,9.0,0.75,1.0
HYBRID,Q01_RECALL75,AVAILABILITY_LOSS,HIGH,12,48,0.916667,14.916667,1.083333,5.583333,0.0,0.166667,4.666667,0.916667,0.833333,0.833333,38.583333,5.583333,0.833333,139.583333,11.0,0.833333,0.833333
HYBRID,Q01_RECALL75,AVAILABILITY_LOSS,LOW,4,48,0.916667,7.25,0.75,3.25,0.0,0.166667,2.333333,0.916667,0.833333,0.833333,23.916667,3.25,0.833333,139.583333,6.333333,0.833333,0.5
HYBRID,Q01_RECALL75,AVAILABILITY_LOSS,LOW,8,48,0.875,10.625,1.375,5.25,0.0,0.25,4.375,0.875,0.75,0.75,36.875,5.25,0.75,125.625,9.0,0.75,1.0
HYBRID,Q01_RECALL75,AVAILABILITY_LOSS,LOW,12,48,0.875,14.375,1.625,5.875,0.0,0.25,5.0,0.875,0.75,0.75,41.125,5.875,0.75,125.625,11.5,0.75,1.25
HYBRID,Q01_RECALL75,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,4.083333,0.0,0.416667,3.583333,0.5,0.583333,0.583333,31.541667,4.083333,0.583333,97.125,6.833333,0.583333,1.5
HYBRID,Q01_RECALL75,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,5.333333,0.0,0.166667,4.833333,0.5,0.833333,0.833333,39.916667,5.333333,0.833333,138.75,8.666667,0.833333,1.5
HYBRID,Q01_RECALL75,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,6.0,0.0,0.25,5.5,0.5,0.75,0.75,43.625,6.0,0.75,124.875,11.5,0.75,1.5
HYBRID,Q01_RECALL75,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,3.833333,0.0,0.166667,3.333333,0.5,0.833333,0.833333,29.916667,3.833333,0.833333,138.75,6.333333,0.833333,1.0
HYBRID,Q01_RECALL75,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,4.75,0.0,0.25,4.25,0.5,0.75,0.75,35.125,4.75,0.75,124.875,9.0,0.75,1.0
HYBRID,Q01_RECALL75,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,6.0,0.0,0.083333,5.5,0.5,0.916667,0.916667,43.208333,6.0,0.916667,152.625,10.5,0.916667,1.0
HYBRID,Q01_RECALL75,POSE_SHIFT,HIGH,4,48,0.791667,6.125,1.875,3.625,0.0,0.416667,2.833333,0.208333,0.583333,0.583333,27.541667,3.625,0.583333,94.208333,6.833333,0.583333,1.25
HYBRID,Q01_RECALL75,POSE_SHIFT,HIGH,8,48,0.875,10.625,1.375,5.25,0.0,0.25,4.375,0.125,0.75,0.75,36.875,5.25,0.75,121.125,9.0,0.75,1.0
HYBRID,Q01_RECALL75,POSE_SHIFT,HIGH,12,48,0.833333,13.833333,2.166667,6.166667,0.0,0.333333,5.333333,0.166667,0.666667,0.666667,43.666667,6.166667,0.666667,107.666667,12.0,0.666667,1.666667
HYBRID,Q01_RECALL75,POSE_SHIFT,LOW,4,48,0.875,6.875,1.125,3.375,0.0,0.25,2.5,0.125,0.75,0.75,25.125,3.375,0.75,121.125,6.5,0.75,0.75
HYBRID,Q01_RECALL75,POSE_SHIFT,LOW,8,48,0.916667,11.083333,0.916667,5.166667,0.0,0.166667,4.25,0.083333,0.833333,0.833333,35.75,5.166667,0.833333,134.583333,8.666667,0.833333,0.666667
HYBRID,Q01_RECALL75,POSE_SHIFT,LOW,12,48,0.833333,13.833333,2.166667,6.166667,0.0,0.333333,5.333333,0.166667,0.666667,0.666667,43.666667,6.166667,0.666667,107.666667,12.0,0.666667,1.666667
HYBRID,Q01_RECALL75,RESTRICTION_CHANGE,HIGH,4,48,0.833333,6.5,1.5,3.5,0.0,0.333333,2.666667,0.833333,0.666667,0.666667,26.333333,3.5,0.666667,109.666667,6.666667,0.666667,1.0
HYBRID,Q01_RECALL75,RESTRICTION_CHANGE,HIGH,8,48,0.916667,11.083333,0.916667,5.166667,0.0,0.166667,4.25,0.916667,0.833333,0.833333,35.75,5.166667,0.833333,137.083333,8.666667,0.833333,0.666667
HYBRID,Q01_RECALL75,RESTRICTION_CHANGE,HIGH,12,48,0.916667,14.916667,1.083333,5.583333,0.0,0.166667,4.666667,0.916667,0.833333,0.833333,38.583333,5.583333,0.833333,137.083333,11.0,0.833333,0.833333
HYBRID,Q01_RECALL75,RESTRICTION_CHANGE,LOW,4,48,0.916667,7.25,0.75,3.25,0.0,0.166667,2.333333,0.916667,0.833333,0.833333,23.916667,3.25,0.833333,137.083333,6.333333,0.833333,0.5
HYBRID,Q01_RECALL75,RESTRICTION_CHANGE,LOW,8,48,0.916667,11.083333,0.916667,5.166667,0.0,0.166667,4.25,0.916667,0.833333,0.833333,35.75,5.166667,0.833333,137.083333,8.666667,0.833333,0.666667
HYBRID,Q01_RECALL75,RESTRICTION_CHANGE,LOW,12,48,0.916667,14.916667,1.083333,5.583333,0.0,0.166667,4.666667,0.916667,0.833333,0.833333,38.583333,5.583333,0.833333,137.083333,11.0,0.833333,0.833333
HYBRID,Q02_RECALL50,AVAILABILITY_LOSS,HIGH,4,48,0.583333,4.25,3.75,4.25,0.0,0.833333,3.666667,0.583333,0.166667,0.166667,33.583333,4.25,0.166667,27.916667,7.666667,0.166667,2.5
HYBRID,Q02_RECALL50,AVAILABILITY_LOSS,HIGH,8,48,0.791667,9.708333,2.291667,5.416667,0.0,0.416667,4.625,0.791667,0.583333,0.583333,39.125,5.416667,0.583333,97.708333,9.666667,0.583333,1.666667
HYBRID,Q02_RECALL50,AVAILABILITY_LOSS,HIGH,12,48,0.875,14.375,1.625,5.875,0.0,0.25,5.0,0.875,0.75,0.75,41.125,5.875,0.75,125.625,11.5,0.75,1.25
HYBRID,Q02_RECALL50,AVAILABILITY_LOSS,LOW,4,48,0.791667,6.125,1.875,3.625,0.0,0.416667,2.833333,0.791667,0.583333,0.583333,27.541667,3.625,0.583333,97.708333,6.833333,0.583333,1.25
HYBRID,Q02_RECALL50,AVAILABILITY_LOSS,LOW,8,48,0.791667,9.708333,2.291667,5.416667,0.0,0.416667,4.625,0.791667,0.583333,0.583333,39.125,5.416667,0.583333,97.708333,9.666667,0.583333,1.666667
HYBRID,Q02_RECALL50,AVAILABILITY_LOSS,LOW,12,48,0.708333,12.208333,3.791667,7.041667,0.0,0.583333,6.333333,0.708333,0.416667,0.416667,51.291667,7.041667,0.416667,69.791667,13.5,0.416667,2.916667
HYBRID,Q02_RECALL50,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,4.0,0.0,0.5,3.5,0.5,0.5,0.5,30.75,4.0,0.5,83.25,7.0,0.5,1.5
HYBRID,Q02_RECALL50,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,5.0,0.0,0.5,4.5,0.5,0.5,0.5,36.75,5.0,0.5,83.25,10.0,0.5,1.5
HYBRID,Q02_RECALL50,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,6.0,0.0,0.583333,5.5,0.5,0.416667,0.416667,42.458333,6.0,0.416667,69.375,13.5,0.416667,1.5
HYBRID,Q02_RECALL50,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,3.5,0.0,0.5,3.0,0.5,0.5,0.5,26.75,3.5,0.5,83.25,7.0,0.5,1.0
HYBRID,Q02_RECALL50,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,4.75,0.0,0.25,4.25,0.5,0.75,0.75,35.125,4.75,0.75,124.875,9.0,0.75,1.0
HYBRID,Q02_RECALL50,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,6.0,0.0,0.416667,5.5,0.5,0.583333,0.583333,42.041667,6.0,0.583333,97.125,12.5,0.583333,1.0
HYBRID,Q02_RECALL50,POSE_SHIFT,HIGH,4,48,0.791667,6.125,1.875,3.625,0.0,0.416667,2.833333,0.208333,0.583333,0.583333,27.541667,3.625,0.583333,94.208333,6.833333,0.583333,1.25
HYBRID,Q02_RECALL50,POSE_SHIFT,HIGH,8,48,0.791667,9.708333,2.291667,5.416667,0.0,0.416667,4.625,0.208333,0.583333,0.583333,39.125,5.416667,0.583333,94.208333,9.666667,0.583333,1.666667
HYBRID,Q02_RECALL50,POSE_SHIFT,HIGH,12,48,0.75,12.75,3.25,6.75,0.0,0.5,6.0,0.25,0.5,0.5,48.75,6.75,0.5,80.75,13.0,0.5,2.5
HYBRID,Q02_RECALL50,POSE_SHIFT,LOW,4,48,0.791667,6.125,1.875,3.625,0.0,0.416667,2.833333,0.208333,0.583333,0.583333,27.541667,3.625,0.583333,94.208333,6.833333,0.583333,1.25
HYBRID,Q02_RECALL50,POSE_SHIFT,LOW,8,48,0.791667,9.708333,2.291667,5.416667,0.0,0.416667,4.625,0.208333,0.583333,0.583333,39.125,5.416667,0.583333,94.208333,9.666667,0.583333,1.666667
HYBRID,Q02_RECALL50,POSE_SHIFT,LOW,12,48,0.666667,11.666667,4.333333,7.333333,0.0,0.666667,6.666667,0.333333,0.333333,0.333333,53.833333,7.333333,0.333333,53.833333,14.0,0.333333,3.333333
HYBRID,Q02_RECALL50,RESTRICTION_CHANGE,HIGH,4,48,0.708333,5.375,2.625,3.875,0.0,0.583333,3.166667,0.708333,0.416667,0.416667,29.958333,3.875,0.416667,68.541667,7.166667,0.416667,1.75
HYBRID,Q02_RECALL50,RESTRICTION_CHANGE,HIGH,8,48,0.833333,10.166667,1.833333,5.333333,0.0,0.333333,4.5,0.833333,0.666667,0.666667,38.0,5.333333,0.666667,109.666667,9.333333,0.666667,1.333333
HYBRID,Q02_RECALL50,RESTRICTION_CHANGE,HIGH,12,48,0.791667,13.291667,2.708333,6.458333,0.0,0.416667,5.666667,0.791667,0.583333,0.583333,46.208333,6.458333,0.583333,95.958333,12.5,0.583333,2.083333
HYBRID,Q02_RECALL50,RESTRICTION_CHANGE,LOW,4,48,0.791667,6.125,1.875,3.625,0.0,0.416667,2.833333,0.791667,0.583333,0.583333,27.541667,3.625,0.583333,95.958333,6.833333,0.583333,1.25
HYBRID,Q02_RECALL50,RESTRICTION_CHANGE,LOW,8,48,0.791667,9.708333,2.291667,5.416667,0.0,0.416667,4.625,0.791667,0.583333,0.583333,39.125,5.416667,0.583333,95.958333,9.666667,0.583333,1.666667
HYBRID,Q02_RECALL50,RESTRICTION_CHANGE,LOW,12,48,0.875,14.375,1.625,5.875,0.0,0.25,5.0,0.875,0.75,0.75,41.125,5.875,0.75,123.375,11.5,0.75,1.25
HYBRID,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,4,48,0.583333,4.25,3.75,4.25,0.0,0.833333,3.666667,0.583333,0.166667,0.166667,33.583333,4.25,0.166667,27.916667,7.666667,0.166667,2.5
HYBRID,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,8,48,0.708333,8.791667,3.208333,5.583333,0.0,0.583333,4.875,0.708333,0.416667,0.416667,41.375,5.583333,0.416667,69.791667,10.333333,0.416667,2.333333
HYBRID,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,12,48,0.791667,13.291667,2.708333,6.458333,0.0,0.416667,5.666667,0.791667,0.583333,0.583333,46.208333,6.458333,0.583333,97.708333,12.5,0.583333,2.083333
HYBRID,Q03_RECALL25,AVAILABILITY_LOSS,LOW,4,48,0.708333,5.375,2.625,3.875,0.0,0.583333,3.166667,0.708333,0.416667,0.416667,29.958333,3.875,0.416667,69.791667,7.166667,0.416667,1.75
HYBRID,Q03_RECALL25,AVAILABILITY_LOSS,LOW,8,48,0.666667,8.333333,3.666667,5.666667,0.0,0.666667,5.0,0.666667,0.333333,0.333333,42.5,5.666667,0.333333,55.833333,10.666667,0.333333,2.666667
HYBRID,Q03_RECALL25,AVAILABILITY_LOSS,LOW,12,48,0.625,11.125,4.875,7.625,0.0,0.75,7.0,0.625,0.25,0.25,56.375,7.625,0.25,41.875,14.5,0.25,3.75
HYBRID,Q03_RECALL25,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,3.75,0.0,0.75,3.25,0.5,0.25,0.25,28.375,3.75,0.25,41.625,7.5,0.25,1.5
HYBRID,Q03_RECALL25,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,4.75,0.0,0.75,4.25,0.5,0.25,0.25,34.375,4.75,0.25,41.625,11.0,0.25,1.5
HYBRID,Q03_RECALL25,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,6.0,0.0,0.833333,5.5,0.5,0.166667,0.166667,41.583333,6.0,0.166667,27.75,15.0,0.166667,1.5
HYBRID,Q03_RECALL25,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,3.166667,0.0,0.833333,2.666667,0.5,0.166667,0.166667,23.583333,3.166667,0.166667,27.75,7.666667,0.166667,1.0
HYBRID,Q03_RECALL25,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,4.583333,0.0,0.416667,4.083333,0.5,0.583333,0.583333,33.541667,4.583333,0.583333,97.125,9.666667,0.583333,1.0
HYBRID,Q03_RECALL25,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,6.0,0.0,0.75,5.5,0.5,0.25,0.25,40.875,6.0,0.25,41.625,14.5,0.25,1.0
HYBRID,Q03_RECALL25,POSE_SHIFT,HIGH,4,48,0.541667,3.875,4.125,4.375,0.0,0.916667,3.833333,0.458333,0.083333,0.083333,34.791667,4.375,0.083333,13.458333,7.833333,0.083333,2.75
HYBRID,Q03_RECALL25,POSE_SHIFT,HIGH,8,48,0.75,9.25,2.75,5.5,0.0,0.5,4.75,0.25,0.5,0.5,40.25,5.5,0.5,80.75,10.0,0.5,2.0
HYBRID,Q03_RECALL25,POSE_SHIFT,HIGH,12,48,0.583333,10.583333,5.416667,7.916667,0.0,0.833333,7.333333,0.416667,0.166667,0.166667,58.916667,7.916667,0.166667,26.916667,15.0,0.166667,4.166667
HYBRID,Q03_RECALL25,POSE_SHIFT,LOW,4,48,0.75,5.75,2.25,3.75,0.0,0.5,3.0,0.25,0.5,0.5,28.75,3.75,0.5,80.75,7.0,0.5,1.5
HYBRID,Q03_RECALL25,POSE_SHIFT,LOW,8,48,0.75,9.25,2.75,5.5,0.0,0.5,4.75,0.25,0.5,0.5,40.25,5.5,0.5,80.75,10.0,0.5,2.0
HYBRID,Q03_RECALL25,POSE_SHIFT,LOW,12,48,0.666667,11.666667,4.333333,7.333333,0.0,0.666667,6.666667,0.333333,0.333333,0.333333,53.833333,7.333333,0.333333,53.833333,14.0,0.333333,3.333333
HYBRID,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,4,48,0.541667,3.875,4.125,4.375,0.0,0.916667,3.833333,0.541667,0.083333,0.083333,34.791667,4.375,0.083333,13.708333,7.833333,0.083333,2.75
HYBRID,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,8,48,0.708333,8.791667,3.208333,5.583333,0.0,0.583333,4.875,0.708333,0.416667,0.416667,41.375,5.583333,0.416667,68.541667,10.333333,0.416667,2.333333
HYBRID,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,12,48,0.625,11.125,4.875,7.625,0.0,0.75,7.0,0.625,0.25,0.25,56.375,7.625,0.25,41.125,14.5,0.25,3.75
HYBRID,Q03_RECALL25,RESTRICTION_CHANGE,LOW,4,48,0.625,4.625,3.375,4.125,0.0,0.75,3.5,0.625,0.25,0.25,32.375,4.125,0.25,41.125,7.5,0.25,2.25
HYBRID,Q03_RECALL25,RESTRICTION_CHANGE,LOW,8,48,0.708333,8.791667,3.208333,5.583333,0.0,0.583333,4.875,0.708333,0.416667,0.416667,41.375,5.583333,0.416667,68.541667,10.333333,0.416667,2.333333
HYBRID,Q03_RECALL25,RESTRICTION_CHANGE,LOW,12,48,0.708333,12.208333,3.791667,7.041667,0.0,0.583333,6.333333,0.708333,0.416667,0.416667,51.291667,7.041667,0.416667,68.541667,13.5,0.416667,2.916667
HYBRID,Q04_DELAY1,AVAILABILITY_LOSS,HIGH,4,48,1.0,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,17.5,2.0,1.0,167.5,5.0,1.0,0.0
HYBRID,Q04_DELAY1,AVAILABILITY_LOSS,HIGH,8,48,1.0,11.0,1.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,35.5,5.0,1.0,167.5,7.0,1.0,0.0
HYBRID,Q04_DELAY1,AVAILABILITY_LOSS,HIGH,12,48,1.0,15.0,1.0,6.0,0.0,0.0,5.0,1.0,1.0,1.0,41.5,6.0,1.0,167.5,9.0,1.0,0.0
HYBRID,Q04_DELAY1,AVAILABILITY_LOSS,LOW,4,48,1.0,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,17.5,2.0,1.0,167.5,5.0,1.0,0.0
HYBRID,Q04_DELAY1,AVAILABILITY_LOSS,LOW,8,48,1.0,11.0,1.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,35.5,5.0,1.0,167.5,7.0,1.0,0.0
HYBRID,Q04_DELAY1,AVAILABILITY_LOSS,LOW,12,48,1.0,15.0,1.0,6.0,0.0,0.0,5.0,1.0,1.0,1.0,41.5,6.0,1.0,167.5,9.0,1.0,0.0
HYBRID,Q04_DELAY1,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,3.5,0.0,0.0,3.0,0.5,1.0,1.0,29.5,3.5,1.0,166.5,5.0,1.0,1.5
HYBRID,Q04_DELAY1,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,5.5,0.0,0.0,5.0,0.5,1.0,1.0,41.5,5.5,1.0,166.5,7.0,1.0,1.5
HYBRID,Q04_DELAY1,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,7.0,0.0,0.0,6.5,0.5,1.0,1.0,50.5,7.0,1.0,166.5,9.0,1.0,1.5
HYBRID,Q04_DELAY1,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,3.0,0.0,0.0,2.5,0.5,1.0,1.0,25.5,3.0,1.0,166.5,5.0,1.0,1.0
HYBRID,Q04_DELAY1,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,5.0,0.0,0.0,4.5,0.5,1.0,1.0,37.5,5.0,1.0,166.5,7.0,1.0,1.0
HYBRID,Q04_DELAY1,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,7.0,0.0,0.0,6.5,0.5,1.0,1.0,49.5,7.0,1.0,166.5,9.0,1.0,1.0
HYBRID,Q04_DELAY1,POSE_SHIFT,HIGH,4,48,1.0,7.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,17.5,2.0,1.0,161.5,5.0,1.0,0.0
HYBRID,Q04_DELAY1,POSE_SHIFT,HIGH,8,48,1.0,11.0,1.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,35.5,5.0,1.0,161.5,7.0,1.0,0.0
HYBRID,Q04_DELAY1,POSE_SHIFT,HIGH,12,48,1.0,15.0,1.0,6.0,0.0,0.0,5.0,0.0,1.0,1.0,41.5,6.0,1.0,161.5,9.0,1.0,0.0
HYBRID,Q04_DELAY1,POSE_SHIFT,LOW,4,48,1.0,7.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,17.5,2.0,1.0,161.5,5.0,1.0,0.0
HYBRID,Q04_DELAY1,POSE_SHIFT,LOW,8,48,1.0,11.0,1.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,35.5,5.0,1.0,161.5,7.0,1.0,0.0
HYBRID,Q04_DELAY1,POSE_SHIFT,LOW,12,48,1.0,15.0,1.0,6.0,0.0,0.0,5.0,0.0,1.0,1.0,41.5,6.0,1.0,161.5,9.0,1.0,0.0
HYBRID,Q04_DELAY1,RESTRICTION_CHANGE,HIGH,4,48,1.0,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,17.5,2.0,1.0,164.5,5.0,1.0,0.0
HYBRID,Q04_DELAY1,RESTRICTION_CHANGE,HIGH,8,48,1.0,11.0,1.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,35.5,5.0,1.0,164.5,7.0,1.0,0.0
HYBRID,Q04_DELAY1,RESTRICTION_CHANGE,HIGH,12,48,1.0,15.0,1.0,6.0,0.0,0.0,5.0,1.0,1.0,1.0,41.5,6.0,1.0,164.5,9.0,1.0,0.0
HYBRID,Q04_DELAY1,RESTRICTION_CHANGE,LOW,4,48,1.0,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,17.5,2.0,1.0,164.5,5.0,1.0,0.0
HYBRID,Q04_DELAY1,RESTRICTION_CHANGE,LOW,8,48,1.0,11.0,1.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,35.5,5.0,1.0,164.5,7.0,1.0,0.0
HYBRID,Q04_DELAY1,RESTRICTION_CHANGE,LOW,12,48,1.0,15.0,1.0,6.0,0.0,0.0,5.0,1.0,1.0,1.0,41.5,6.0,1.0,164.5,9.0,1.0,0.0
HYBRID,Q05_DELAY3,AVAILABILITY_LOSS,HIGH,4,48,1.0,5.5,2.5,4.0,0.0,1.0,3.0,1.0,1.0,1.0,32.5,4.0,1.0,167.5,3.0,1.0,1.0
HYBRID,Q05_DELAY3,AVAILABILITY_LOSS,HIGH,8,48,1.0,9.5,2.5,5.0,0.0,1.0,4.0,1.0,1.0,1.0,38.5,5.0,1.0,167.5,5.0,1.0,1.0
HYBRID,Q05_DELAY3,AVAILABILITY_LOSS,HIGH,12,48,1.0,13.5,2.5,6.0,0.0,1.0,5.0,1.0,1.0,1.0,44.5,6.0,1.0,167.5,7.0,1.0,1.0
HYBRID,Q05_DELAY3,AVAILABILITY_LOSS,LOW,4,48,1.0,5.5,2.5,4.0,0.0,1.0,3.0,1.0,1.0,1.0,32.5,4.0,1.0,167.5,3.0,1.0,1.0
HYBRID,Q05_DELAY3,AVAILABILITY_LOSS,LOW,8,48,1.0,9.5,2.5,5.0,0.0,1.0,4.0,1.0,1.0,1.0,38.5,5.0,1.0,167.5,5.0,1.0,1.0
HYBRID,Q05_DELAY3,AVAILABILITY_LOSS,LOW,12,48,1.0,13.5,2.5,6.0,0.0,1.0,5.0,1.0,1.0,1.0,44.5,6.0,1.0,167.5,7.0,1.0,1.0
HYBRID,Q05_DELAY3,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,4.0,0.0,1.0,3.5,0.5,1.0,1.0,32.5,4.0,1.0,166.5,3.0,1.0,1.0
