draw_id,R3-R0:mission_success:sampled_seeds,R3-R0:safety_composite:sampled_seeds,R3-R0:progress:sampled_seeds,R3-R0:total_wakes:sampled_seeds,R3-R1:mission_success:sampled_seeds,R3-R1:safety_composite:sampled_seeds,R3-R1:progress:sampled_seeds,R3-R1:total_wakes:sampled_seeds,R3-R2:mission_success:sampled_seeds,R3-R2:safety_composite:sampled_seeds,R3-R2:progress:sampled_seeds,R3-R2:total_wakes:sampled_seeds,P4-P6:mission_success:sampled_seeds,P4-P6:progress:sampled_seeds,R3-R0:mission_success,R3-R0:safety_composite,R3-R0:progress,R3-R0:total_wakes,R3-R1:mission_success,R3-R1:safety_composite,R3-R1:progress,R3-R1:total_wakes,R3-R2:mission_success,R3-R2:safety_composite,R3-R2:progress,R3-R2:total_wakes,P4-P6:mission_success,P4-P6:progress
20,20262410|20262403|20262407|20262407|20262410|20262406|20262405|20262403|20262402|20262409,20262410|20262403|20262407|20262407|20262410|20262406|20262405|20262403|20262402|20262409,20262410|20262403|20262407|20262407|20262410|20262406|20262405|20262403|20262402|20262409,20262410|20262403|20262407|20262407|20262410|20262406|20262405|20262403|20262402|20262409,20262410|20262403|20262407|20262407|20262410|20262406|20262405|20262403|20262402|20262409,20262410|20262403|20262407|20262407|20262410|20262406|20262405|20262403|20262402|20262409,20262410|20262403|20262407|20262407|20262410|20262406|20262405|20262403|20262402|20262409,20262410|20262403|20262407|20262407|20262410|20262406|20262405|20262403|20262402|20262409,20262410|20262403|20262407|20262407|20262410|20262406|20262405|20262403|20262402|20262409,20262410|20262403|20262407|20262407|20262410|20262406|20262405|20262403|20262402|20262409,20262410|20262403|20262407|20262407|20262410|20262406|20262405|20262403|20262402|20262409,20262410|20262403|20262407|20262407|20262410|20262406|20262405|20262403|20262402|20262409,20262401|20262401|20262401|20262405|20262401,20262401|20262401|20262401|20262405|20262401,0.6766666666666667,0.0,0.6246810394475346,-0.58,0.24500000000000002,0.0,0.2348955819120914,0.15833333333333333,0.0,0.0,1.498553133657173e-08,-0.6666666666666666,-0.31666666666666665,-0.2678524742513638
21,20262404|20262404|20262404|20262401|20262402|20262405|20262408|20262407|20262406|20262407,20262404|20262404|20262404|20262401|20262402|20262405|20262408|20262407|20262406|20262407,20262404|20262404|20262404|20262401|20262402|20262405|20262408|20262407|20262406|20262407,20262404|20262404|20262404|20262401|20262402|20262405|20262408|20262407|20262406|20262407,20262404|20262404|20262404|20262401|20262402|20262405|20262408|20262407|20262406|20262407,20262404|20262404|20262404|20262401|20262402|20262405|20262408|20262407|20262406|20262407,20262404|20262404|20262404|20262401|20262402|20262405|20262408|20262407|20262406|20262407,20262404|20262404|20262404|20262401|20262402|20262405|20262408|20262407|20262406|20262407,20262404|20262404|20262404|20262401|20262402|20262405|20262408|20262407|20262406|20262407,20262404|20262404|20262404|20262401|20262402|20262405|20262408|20262407|20262406|20262407,20262404|20262404|20262404|20262401|20262402|20262405|20262408|20262407|20262406|20262407,20262404|20262404|20262404|20262401|20262402|20262405|20262408|20262407|20262406|20262407,20262401|20262401|20262401|20262405|20262402,20262401|20262401|20262401|20262405|20262402,0.6666666666666667,0.0,0.6133659393848714,-0.5416666666666667,0.25,0.0,0.2395195827428373,0.19166666666666668,0.0,0.0,-3.793602575130617e-08,-0.6666666666666667,-0.33333333333333337,-0.28373719222055216
22,20262403|20262404|20262401|20262404|20262407|20262405|20262408|20262408|20262409|20262408,20262403|20262404|20262401|20262404|20262407|20262405|20262408|20262408|20262409|20262408,20262403|20262404|20262401|20262404|20262407|20262405|20262408|20262408|20262409|20262408,20262403|20262404|20262401|20262404|20262407|20262405|20262408|20262408|20262409|20262408,20262403|20262404|20262401|20262404|20262407|20262405|20262408|20262408|20262409|20262408,20262403|20262404|20262401|20262404|20262407|20262405|20262408|20262408|20262409|20262408,20262403|20262404|20262401|20262404|20262407|20262405|20262408|20262408|20262409|20262408,20262403|20262404|20262401|20262404|20262407|20262405|20262408|20262408|20262409|20262408,20262403|20262404|20262401|20262404|20262407|20262405|20262408|20262408|20262409|20262408,20262403|20262404|20262401|20262404|20262407|20262405|20262408|20262408|20262409|20262408,20262403|20262404|20262401|20262404|20262407|20262405|20262408|20262408|20262409|20262408,20262403|20262404|20262401|20262404|20262407|20262405|20262408|20262408|20262409|20262408,20262401|20262401|20262401|20262405|20262403,20262401|20262401|20262401|20262405|20262403,0.67,0.0,0.6168741621127104,-0.5433333333333333,0.23500000000000001,0.0,0.22442706193333795,0.20166666666666666,0.0,0.0,-1.7988104261124077e-08,-0.6799999999999999,-0.31666666666666665,-0.267700934165823
23,20262402|20262402|20262402|20262410|20262407|20262409|20262401|20262402|20262408|20262408,20262402|20262402|20262402|20262410|20262407|20262409|20262401|20262402|20262408|20262408,20262402|20262402|20262402|20262410|20262407|20262409|20262401|20262402|20262408|20262408,20262402|20262402|20262402|20262410|20262407|20262409|20262401|20262402|20262408|20262408,20262402|20262402|20262402|20262410|20262407|20262409|20262401|20262402|20262408|20262408,20262402|20262402|20262402|20262410|20262407|20262409|20262401|20262402|20262408|20262408,20262402|20262402|20262402|20262410|20262407|20262409|20262401|20262402|20262408|20262408,20262402|20262402|20262402|20262410|20262407|20262409|20262401|20262402|20262408|20262408,20262402|20262402|20262402|20262410|20262407|20262409|20262401|20262402|20262408|20262408,20262402|20262402|20262402|20262410|20262407|20262409|20262401|20262402|20262408|20262408,20262402|20262402|20262402|20262410|20262407|20262409|20262401|20262402|20262408|20262408,20262402|20262402|20262402|20262410|20262407|20262409|20262401|20262402|20262408|20262408,20262401|20262401|20262401|20262405|20262404,20262401|20262401|20262401|20262405|20262404,0.6733333333333335,0.0,0.622808010657115,-0.5700000000000001,0.24,0.0,0.2302831526546265,0.14666666666666667,0.0,0.0,-9.96548334316246e-09,-0.6733333333333333,-0.33333333333333337,-0.2843991210838032
24,20262405|20262401|20262409|20262403|20262403|20262407|20262405|20262401|20262407|20262401,20262405|20262401|20262409|20262403|20262403|20262407|20262405|20262401|20262407|20262401,20262405|20262401|20262409|20262403|20262403|20262407|20262405|20262401|20262407|20262401,20262405|20262401|20262409|20262403|20262403|20262407|20262405|20262401|20262407|20262401,20262405|20262401|20262409|20262403|20262403|20262407|20262405|20262401|20262407|20262401,20262405|20262401|20262409|20262403|20262403|20262407|20262405|20262401|20262407|20262401,20262405|20262401|20262409|20262403|20262403|20262407|20262405|20262401|20262407|20262401,20262405|20262401|20262409|20262403|20262403|20262407|20262405|20262401|20262407|20262401,20262405|20262401|20262409|20262403|20262403|20262407|20262405|20262401|20262407|20262401,20262405|20262401|20262409|20262403|20262403|20262407|20262405|20262401|20262407|20262401,20262405|20262401|20262409|20262403|20262403|20262407|20262405|20262401|20262407|20262401,20262405|20262401|20262409|20262403|20262403|20262407|20262405|20262401|20262407|20262401,20262401|20262401|20262401|20262405|20262405,20262401|20262401|20262401|20262405|20262405,0.6700000000000002,0.0,0.6172264612131748,-0.585,0.23500000000000001,0.0,0.22462129135206554,0.16,0.0,0.0,-2.1112771387092146e-08,-0.68,-0.3,-0.25753922742195534
25,20262402|20262410|20262403|20262410|20262405|20262408|20262407|20262404|20262406|20262404,20262402|20262410|20262403|20262410|20262405|20262408|20262407|20262404|20262406|20262404,20262402|20262410|20262403|20262410|20262405|20262408|20262407|20262404|20262406|20262404,20262402|20262410|20262403|20262410|20262405|20262408|20262407|20262404|20262406|20262404,20262402|20262410|20262403|20262410|20262405|20262408|20262407|20262404|20262406|20262404,20262402|20262410|20262403|20262410|20262405|20262408|20262407|20262404|20262406|20262404,20262402|20262410|20262403|20262410|20262405|20262408|20262407|20262404|20262406|20262404,20262402|20262410|20262403|20262410|20262405|20262408|20262407|20262404|20262406|20262404,20262402|20262410|20262403|20262410|20262405|20262408|20262407|20262404|20262406|20262404,20262402|20262410|20262403|20262410|20262405|20262408|20262407|20262404|20262406|20262404,20262402|20262410|20262403|20262410|20262405|20262408|20262407|20262404|20262406|20262404,20262402|20262410|20262403|20262410|20262405|20262408|20262407|20262404|20262406|20262404,20262401|20262401|20262402|20262401|20262401,20262401|20262401|20262402|20262401|20262401,0.6733333333333335,0.0,0.619439471192552,-0.5533333333333333,0.26,0.0,0.24934339621128387,0.19,0.0,0.0,3.4776710019131694e-09,-0.6533333333333333,-0.35,-0.29405043904996053
26,20262401|20262407|20262409|20262406|20262410|20262403|20262409|20262403|20262402|20262410,20262401|20262407|20262409|20262406|20262410|20262403|20262409|20262403|20262402|20262410,20262401|20262407|20262409|20262406|20262410|20262403|20262409|20262403|20262402|20262410,20262401|20262407|20262409|20262406|20262410|20262403|20262409|20262403|20262402|20262410,20262401|20262407|20262409|20262406|20262410|20262403|20262409|20262403|20262402|20262410,20262401|20262407|20262409|20262406|20262410|20262403|20262409|20262403|20262402|20262410,20262401|20262407|20262409|20262406|20262410|20262403|20262409|20262403|20262402|20262410,20262401|20262407|20262409|20262406|20262410|20262403|20262409|20262403|20262402|20262410,20262401|20262407|20262409|20262406|20262410|20262403|20262409|20262403|20262402|20262410,20262401|20262407|20262409|20262406|20262410|20262403|20262409|20262403|20262402|20262410,20262401|20262407|20262409|20262406|20262410|20262403|20262409|20262403|20262402|20262410,20262401|20262407|20262409|20262406|20262410|20262403|20262409|20262403|20262402|20262410,20262401|20262401|20262402|20262401|20262402,20262401|20262401|20262402|20262401|20262402,0.68,0.0,0.6297879174461088,-0.5816666666666666,0.22999999999999998,0.0,0.2203200968205133,0.15166666666666667,0.0,0.0,1.1511322946707498e-08,-0.6799999999999999,-0.36666666666666664,-0.30993515701914887
27,20262404|20262404|20262409|20262408|20262408|20262408|20262409|20262410|20262408|20262408,20262404|20262404|20262409|20262408|20262408|20262408|20262409|20262410|20262408|20262408,20262404|20262404|20262409|20262408|20262408|20262408|20262409|20262410|20262408|20262408,20262404|20262404|20262409|20262408|20262408|20262408|20262409|20262410|20262408|20262408,20262404|20262404|20262409|20262408|20262408|20262408|20262409|20262410|20262408|20262408,20262404|20262404|20262409|20262408|20262408|20262408|20262409|20262410|20262408|20262408,20262404|20262404|20262409|20262408|20262408|20262408|20262409|20262410|20262408|20262408,20262404|20262404|20262409|20262408|20262408|20262408|20262409|20262410|20262408|20262408,20262404|20262404|20262409|20262408|20262408|20262408|20262409|20262410|20262408|20262408,20262404|20262404|20262409|20262408|20262408|20262408|20262409|20262410|20262408|20262408,20262404|20262404|20262409|20262408|20262408|20262408|20262409|20262410|20262408|20262408,20262404|20262404|20262409|20262408|20262408|20262408|20262409|20262410|20262408|20262408,20262401|20262401|20262402|20262401|20262403,20262401|20262401|20262402|20262401|20262403,0.6766666666666667,0.0,0.6248245109813798,-0.53,0.225,0.0,0.214665099761651,0.215,0.0,0.0,8.851932987163913e-09,-0.6866666666666668,-0.35,-0.29389889896441973
28,20262410|20262409|20262408|20262401|20262410|20262402|20262409|20262403|20262401|20262404,20262410|20262409|20262408|20262401|20262410|20262402|20262409|20262403|20262401|20262404,20262410|20262409|20262408|20262401|20262410|20262402|20262409|20262403|20262401|20262404,20262410|20262409|20262408|20262401|20262410|20262402|20262409|20262403|20262401|20262404,20262410|20262409|20262408|20262401|20262410|20262402|20262409|20262403|20262401|20262404,20262410|20262409|20262408|20262401|20262410|20262402|20262409|20262403|20262401|20262404,20262410|20262409|20262408|20262401|20262410|20262402|20262409|20262403|20262401|20262404,20262410|20262409|20262408|20262401|20262410|20262402|20262409|20262403|20262401|20262404,20262410|20262409|20262408|20262401|20262410|20262402|20262409|20262403|20262401|20262404,20262410|20262409|20262408|20262401|20262410|20262402|20262409|20262403|20262401|20262404,20262410|20262409|20262408|20262401|20262410|20262402|20262409|20262403|20262401|20262404,20262410|20262409|20262408|20262401|20262410|20262402|20262409|20262403|20262401|20262404,20262401|20262401|20262402|20262401|20262404,20262401|20262401|20262402|20262401|20262404,0.68,0.0,0.6295076278410968,-0.5733333333333334,0.22999999999999998,0.0,0.22017608068197933,0.16833333333333333,0.0,0.0,1.0028954934108525e-08,-0.68,-0.36666666666666664,-0.3105970858824
29,20262403|20262405|20262405|20262401|20262409|20262404|20262404|20262406|20262409|20262407,20262403|20262405|20262405|20262401|20262409|20262404|20262404|20262406|20262409|20262407,20262403|20262405|20262405|20262401|20262409|20262404|20262404|20262406|20262409|20262407,20262403|20262405|20262405|20262401|20262409|20262404|20262404|20262406|20262409|20262407,20262403|20262405|20262405|20262401|20262409|20262404|20262404|20262406|20262409|20262407,20262403|20262405|20262405|20262401|20262409|20262404|20262404|20262406|20262409|20262407,20262403|20262405|20262405|20262401|20262409|20262404|20262404|20262406|20262409|20262407,20262403|20262405|20262405|20262401|20262409|20262404|20262404|20262406|20262409|20262407,20262403|20262405|20262405|20262401|20262409|20262404|20262404|20262406|20262409|20262407,20262403|20262405|20262405|20262401|20262409|20262404|20262404|20262406|20262409|20262407,20262403|20262405|20262405|20262401|20262409|20262404|20262404|20262406|20262409|20262407,20262403|20262405|20262405|20262401|20262409|20262404|20262404|20262406|20262409|20262407,20262401|20262401|20262402|20262401|20262405,20262401|20262401|20262402|20262401|20262405,0.6733333333333335,0.0,0.6228529506636418,-0.5616666666666666,0.22000000000000003,0.0,0.21024641601854235,0.16999999999999998,0.0,0.0,-1.0871358919380589e-08,-0.6933333333333334,-0.3333333333333333,-0.2837371922205521
30,20262405|20262406|20262409|20262405|20262408|20262401|20262405|20262410|20262407|20262402,20262405|20262406|20262409|20262405|20262408|20262401|20262405|20262410|20262407|20262402,20262405|20262406|20262409|20262405|20262408|20262401|20262405|20262410|20262407|20262402,20262405|20262406|20262409|20262405|20262408|20262401|20262405|20262410|20262407|20262402,20262405|20262406|20262409|20262405|20262408|20262401|20262405|20262410|20262407|20262402,20262405|20262406|20262409|20262405|20262408|20262401|20262405|20262410|20262407|20262402,20262405|20262406|20262409|20262405|20262408|20262401|20262405|20262410|20262407|20262402,20262405|20262406|20262409|20262405|20262408|20262401|20262405|20262410|20262407|20262402,20262405|20262406|20262409|20262405|20262408|20262401|20262405|20262410|20262407|20262402,20262405|20262406|20262409|20262405|20262408|20262401|20262405|20262410|20262407|20262402,20262405|20262406|20262409|20262405|20262408|20262401|20262405|20262410|20262407|20262402,20262405|20262406|20262409|20262405|20262408|20262401|20262405|20262410|20262407|20262402,20262401|20262401|20262402|20262402|20262401,20262401|20262401|20262402|20262402|20262401,0.6733333333333335,0.0,0.6207513002255922,-0.57,0.24,0.0,0.22967493265611938,0.16333333333333333,0.0,0.0,1.037410105967732e-08,-0.6733333333333333,-0.36666666666666664,-0.30993515701914887
31,20262401|20262404|20262406|20262405|20262409|20262401|20262405|20262409|20262405|20262403,20262401|20262404|20262406|20262405|20262409|20262401|20262405|20262409|20262405|20262403,20262401|20262404|20262406|20262405|20262409|20262401|20262405|20262409|20262405|20262403,20262401|20262404|20262406|20262405|20262409|20262401|20262405|20262409|20262405|20262403,20262401|20262404|20262406|20262405|20262409|20262401|20262405|20262409|20262405|20262403,20262401|20262404|20262406|20262405|20262409|20262401|20262405|20262409|20262405|20262403,20262401|20262404|20262406|20262405|20262409|20262401|20262405|20262409|20262405|20262403,20262401|20262404|20262406|20262405|20262409|20262401|20262405|20262409|20262405|20262403,20262401|20262404|20262406|20262405|20262409|20262401|20262405|20262409|20262405|20262403,20262401|20262404|20262406|20262405|20262409|20262401|20262405|20262409|20262405|20262403,20262401|20262404|20262406|20262405|20262409|20262401|20262405|20262409|20262405|20262403,20262401|20262404|20262406|20262405|20262409|20262401|20262405|20262409|20262405|20262403,20262401|20262401|20262402|20262402|20262402,20262401|20262401|20262402|20262402|20262402,0.6733333333333335,0.0,0.622253444403047,-0.57,0.22000000000000003,0.0,0.21005223395371728,0.16166666666666668,0.0,0.0,-5.518635258772168e-09,-0.6933333333333334,-0.38333333333333336,-0.3258198749883372
32,20262406|20262406|20262403|20262406|20262406|20262401|20262401|20262405|20262403|20262408,20262406|20262406|20262403|20262406|20262406|20262401|20262401|20262405|20262403|20262408,20262406|20262406|20262403|20262406|20262406|20262401|20262401|20262405|20262403|20262408,20262406|20262406|20262403|20262406|20262406|20262401|20262401|20262405|20262403|20262408,20262406|20262406|20262403|20262406|20262406|20262401|20262401|20262405|20262403|20262408,20262406|20262406|20262403|20262406|20262406|20262401|20262401|20262405|20262403|20262408,20262406|20262406|20262403|20262406|20262406|20262401|20262401|20262405|20262403|20262408,20262406|20262406|20262403|20262406|20262406|20262401|20262401|20262405|20262403|20262408,20262406|20262406|20262403|20262406|20262406|20262401|20262401|20262405|20262403|20262408,20262406|20262406|20262403|20262406|20262406|20262401|20262401|20262405|20262403|20262408,20262406|20262406|20262403|20262406|20262406|20262401|20262401|20262405|20262403|20262408,20262406|20262406|20262403|20262406|20262406|20262401|20262401|20262405|20262403|20262408,20262401|20262401|20262402|20262402|20262403,20262401|20262401|20262402|20262402|20262403,0.6666666666666667,0.0,0.6115150585479071,-0.5416666666666667,0.25,0.0,0.2389149029920455,0.175,0.0,0.0,-4.530998525820174e-08,-0.6666666666666667,-0.36666666666666664,-0.30978361693360806
