episode_id,seed,storage_variant,trigger_variant,disturbance_family,severity,horizon,planner_id,claim_scope,completion,progress,repeated_failures,false_triggers,late_trigger_ticks,wasted_triggers,semantic_wakes,motion_wakes,control_wakes,semantic_latency_proxy_ms,motion_latency_proxy_ms,control_latency_proxy_ms,trigger_latency_ticks_mean,retries,escalations,aborts,stale_decisions,storage_reads,storage_writes,storage_bytes,storage_age_ticks,budget_cost_proxy
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265302,20265302,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265303,20265303,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265304,20265304,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265305,20265305,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265306,20265306,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265307,20265307,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265308,20265308,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265309,20265309,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265310,20265310,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265311,20265311,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265312,20265312,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265313,20265313,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265314,20265314,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265315,20265315,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265316,20265316,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265317,20265317,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265318,20265318,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265319,20265319,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H12__S20265320,20265320,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,6,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265301,20265301,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265302,20265302,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265303,20265303,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265304,20265304,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265305,20265305,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265306,20265306,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265307,20265307,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265308,20265308,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265309,20265309,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265310,20265310,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265311,20265311,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265312,20265312,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265313,20265313,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265314,20265314,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265315,20265315,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265316,20265316,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265317,20265317,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265318,20265318,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265319,20265319,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H4__S20265320,20265320,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,2,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265301,20265301,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265302,20265302,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265303,20265303,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265304,20265304,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265305,20265305,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265306,20265306,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265307,20265307,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265308,20265308,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265309,20265309,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265310,20265310,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265311,20265311,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265312,20265312,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265313,20265313,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265314,20265314,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265315,20265315,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265316,20265316,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265317,20265317,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265318,20265318,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265319,20265319,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__AVAILABILITY_LOSS__LOW__H8__S20265320,20265320,EPISODIC_ONLY,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46089,0.24,0.0,0.0,0,0,0,0,2,1,89,4,28.186914
EPISODIC_ONLY__EVENT_DRIVEN__CONTROL_FAILURE__HIGH__H12__S20265301,20265301,EPISODIC_ONLY,EVENT_DRIVEN,CONTROL_FAILURE,HIGH,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,1,0,2,2,1,0.46079,0.24,0.04,1.0,1,0,0,0,2,1,79,7,30.177148
EPISODIC_ONLY__EVENT_DRIVEN__CONTROL_FAILURE__HIGH__H12__S20265302,20265302,EPISODIC_ONLY,EVENT_DRIVEN,CONTROL_FAILURE,HIGH,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,1,0,2,2,1,0.46079,0.24,0.04,1.0,1,0,0,0,2,1,79,7,30.177148
EPISODIC_ONLY__EVENT_DRIVEN__CONTROL_FAILURE__HIGH__H12__S20265303,20265303,EPISODIC_ONLY,EVENT_DRIVEN,CONTROL_FAILURE,HIGH,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,1,0,2,2,1,0.46079,0.24,0.04,1.0,1,0,0,0,2,1,79,7,30.177148
EPISODIC_ONLY__EVENT_DRIVEN__CONTROL_FAILURE__HIGH__H12__S20265304,20265304,EPISODIC_ONLY,EVENT_DRIVEN,CONTROL_FAILURE,HIGH,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,1,0,2,2,1,0.46079,0.24,0.04,1.0,1,0,0,0,2,1,79,7,30.177148
